"","Date","X.tx","Vol","mean_tx","mean_tdiff","var_tdiff","Transaction","Open_price","High_price","Low_Price","Close_Price","Ex_volume","Wt_Price","log_txcount","pricedelta","log_txcount_lag","pricedelta_lag","Ex_volume_lag","Ex_volume_lag.1","Transaction_lag","Wt_Price_lag","High_price_lag","ID"
"615","3/22/2012",13509,7.79714e+13,5771814137,5236419.43,319534344.6,3.31425094,4.79439,4.88,4.59768,4.7043,58069.91657,4.756798606,9.51111140896968,-0.09009,9.50412876285973,-0.0220400000000005,46436.88488,46436.88488,4.19889868,4.815257841,4.87,614
"616","3/23/2012",11981,8.70216e+13,7263298261,5175646.937,318070408.7,3.85590401,4.73593,4.79,4.6,4.68596,54129.93762,4.698503813,9.3910773406399,-0.0499700000000001,9.51111140896968,-0.09009,58069.91657,58069.91657,3.31425094,4.756798606,4.88,615
"617","3/24/2012",11952,8.0887e+13,6767656563,5121941.14,231346079.2,4.46816675,4.68607,4.72899,4.59595,4.676,39068.59278,4.651771358,9.3886539073726,-0.0100699999999998,9.3910773406399,-0.0499700000000001,54129.93762,54129.93762,3.85590401,4.698503813,4.79,616
"618","3/25/2012",12603,4.14749e+13,3290873047,5060624.514,372426146.8,13.87452827,4.676,4.68294,4.3,4.55001,71556.25786,4.500448106,9.44169015983749,-0.12599,9.3886539073726,-0.0100699999999998,39068.59278,39068.59278,4.46816675,4.651771358,4.72899,617
"619","3/26/2012",14656,5.31516e+13,3626609731,4997060.555,361969780.3,7.26561565,4.55001,4.73793,4.51588,4.61911,69838.07163,4.652136983,9.59260508691391,0.0690999999999997,9.44169015983749,-0.12599,71556.25786,71556.25786,13.87452827,4.500448106,4.68294,618
"620","3/27/2012",13435,5.79517e+13,4313484530,4935440.547,317351537.6,3.94960465,4.625,4.84592,4.49,4.81125,73431.75816,4.66994236,9.50561852104959,0.18625,9.59260508691391,0.0690999999999997,69838.07163,69838.07163,7.26561565,4.652136983,4.73793,619
"621","3/28/2012",14712,6.66954e+13,4533398494,4879082.45,236554391,4.67877081,4.824,4.8365,4.72102,4.788,38017.11554,4.788645797,9.59641876628416,-0.0359999999999996,9.50561852104959,0.18625,73431.75816,73431.75816,3.94960465,4.66994236,4.84592,620
"622","3/29/2012",15195,1.21222e+14,7977771133,4826097.167,312168709.5,4.69239431,4.76102,4.86092,4.71001,4.80838,37974.76206,4.765364115,9.62872170535089,0.0473599999999994,9.59641876628416,-0.0359999999999996,38017.11554,38017.11554,4.67877081,4.788645797,4.8365,621
"623","3/30/2012",13811,9.68724e+13,7014148749,4765267.575,306257756.1,4.04466777,4.8084,4.88,4.71699,4.86,39071.8439,4.798761209,9.53322065507793,0.0516000000000005,9.62872170535089,0.0473599999999994,37974.76206,37974.76206,4.69239431,4.765364115,4.86092,622
"624","3/31/2012",12212,8.82151e+13,7223640082,4704974.775,338616842.2,4.66025176,4.848,4.95,4.82011,4.90873,35529.09268,4.888133042,9.41017435385477,0.0607300000000004,9.53322065507793,0.0516000000000005,39071.8439,39071.8439,4.04466777,4.798761209,4.88,623
"625","4/1/2012",11648,6.08836e+13,5226956991,4639019.246,447648332.9,4.34212197,4.88002,4.92,4.73,4.827,35950.60301,4.794847862,9.36288977043647,-0.0530200000000001,9.41017435385477,0.0607300000000004,35529.09268,35529.09268,4.66025176,4.888133042,4.95,624
"626","4/2/2012",14291,7.01782e+13,4910653665,4566654.058,380675504.2,4.14115894,4.78207,5.08,4.76,4.974,80663.9807,4.940006813,9.56738524748179,0.19193,9.36288977043647,-0.0530200000000001,35950.60301,35950.60301,4.34212197,4.794847862,4.92,625
"627","4/3/2012",16651,8.25897e+13,4960045590,4510853.39,232510366.5,4.62668219,4.974,4.99499,4.81,4.952,78481.20602,4.901942088,9.72022555366512,-0.0220000000000002,9.56738524748179,0.19193,80663.9807,80663.9807,4.14115894,4.940006813,5.08,626
"628","4/4/2012",14273,7.47963e+13,5240406689,4456382.958,193831469.2,3.95271361,4.9496,4.97,4.89,4.91008,51040.82241,4.933011628,9.56612491962977,-0.0395200000000004,9.72022555366512,-0.0220000000000002,78481.20602,78481.20602,4.62668219,4.901942088,4.99499,627
"629","4/5/2012",16407,9.51099e+13,5796910653,4403463.824,331305644.4,6.2116662,4.92469,4.93495,4.87,4.919,33807.18377,4.906655344,9.70546335201488,-0.00569000000000042,9.56612491962977,-0.0395200000000004,51040.82241,51040.82241,3.95271361,4.933011628,4.97,628
"630","4/6/2012",15723,5.70718e+13,3629831178,4342473.798,326504805.8,4.94414079,4.9189,4.98,4.88001,4.94991,58211.4457,4.942930419,9.66287988747028,0.0310100000000002,9.70546335201488,-0.00569000000000042,33807.18377,33807.18377,6.2116662,4.906655344,4.93495,629
"631","4/7/2012",12450,3.57951e+13,2875105723,4282660.354,285690214.9,3.89581731,4.94991,4.95002,4.68715,4.68715,80945.74764,4.803015532,9.42947590189285,-0.26276,9.66287988747028,0.0310100000000002,58211.4457,58211.4457,4.94414079,4.942930419,4.98,630
"632","4/8/2012",11696,1.24516e+14,10646012591,4226732.106,253441945.4,3.8064745,4.68717,4.8,4.62,4.79252,41972.7725,4.715373916,9.36700218198956,0.10535,9.42947590189285,-0.26276,80945.74764,80945.74764,3.89581731,4.803015532,4.95002,631
"633","4/9/2012",13292,1.6576e+14,12470649995,4163007.916,350658284.6,3.83316764,4.7899,4.87899,4.73155,4.87191,39243.69498,4.783170821,9.49491762947448,0.0820099999999995,9.36700218198956,0.10535,41972.7725,41972.7725,3.8064745,4.715373916,4.8,632
"634","4/10/2012",16445,7.93623e+13,4825924155,4100560.94,326264732.9,4.69114701,4.87178,4.9,4.76391,4.83668,53101.77473,4.833574187,9.70777675862316,-0.0350999999999999,9.49491762947448,0.0820099999999995,39243.69498,39243.69498,3.83316764,4.783170821,4.87899,633
"635","4/11/2012",17383,1.56461e+14,9000816789,4035626.7,329879889.4,6.53992391,4.83641,4.98,4.79111,4.9279,67035.82976,4.890326426,9.76324799612154,0.0914900000000003,9.70777675862316,-0.0350999999999999,53101.77473,53101.77473,4.69114701,4.833574187,4.9,634
"636","4/12/2012",16537,1.22746e+14,7422506292,3983677.253,268555700.3,6.96030524,4.9277,4.946,4.84272,4.91968,46368.67786,4.892790849,9.7133555736502,-0.00802000000000014,9.76324799612154,0.0914900000000003,67035.82976,67035.82976,6.53992391,4.890326426,4.98,635
"637","4/13/2012",15149,8.51713e+13,5622238262,3921908.11,337145773.3,4.42240979,4.89102,4.94464,4.73001,4.93999,93111.85599,4.858520619,9.62568980215832,0.0489699999999997,9.7133555736502,-0.00802000000000014,46368.67786,46368.67786,6.96030524,4.892790849,4.946,636
"638","4/14/2012",15113,9.71209e+13,6426316037,3865196.114,269416469,5.88161612,4.93989,5.03,4.90001,4.9597,63887.71374,4.977421887,9.62331057957012,0.0198099999999997,9.62568980215832,0.0489699999999997,93111.85599,93111.85599,4.42240979,4.858520619,4.94464,637
"639","4/15/2012",14553,1.32285e+14,9089911382,3799835.412,387390337.8,4.03081438,4.9597,4.98,4.86,4.96892,33343.94957,4.916080507,9.58555243691333,0.00922000000000001,9.62331057957012,0.0198099999999997,63887.71374,63887.71374,5.88161612,4.977421887,5.03,638
"640","4/16/2012",18531,1.56794e+14,8461185562,3735873.148,311805028,4.67124833,4.969,4.979,4.90988,4.93201,31159.51521,4.94989538,9.82720028436401,-0.0369900000000003,9.58555243691333,0.00922000000000001,33343.94957,33343.94957,4.03081438,4.916080507,4.98,639
"641","4/17/2012",18337,1.13549e+14,6192328702,3679407.679,290269417.1,7.52707743,4.95914,5.02207,4.925,4.97587,30645.71249,4.959387434,9.81667615554916,0.0167299999999999,9.82720028436401,-0.0369900000000003,31159.51521,31159.51521,4.67124833,4.94989538,4.979,640
"642","4/18/2012",19801,1.0322e+14,5212869361,3625096.008,242130618.1,5.87363778,4.97587,5.1782,4.96,5.1178,79130.20261,5.07593038,9.8934877204578,0.14193,9.81667615554916,0.0167299999999999,30645.71249,30645.71249,7.52707743,4.959387434,5.02207,641
"643","4/19/2012",16877,6.81691e+13,4039174241,3570749.149,240389143.6,5.94767942,5.1176,5.19,5.1,5.13766,46675.15316,5.148575633,9.73370702723648,0.02006,9.8934877204578,0.14193,79130.20261,79130.20261,5.87363778,5.07593038,5.1782,642
"644","4/20/2012",20176,2.863e+14,14190118025,3516486.496,204931569.1,6.07277319,5.13755,5.48,5.10103,5.35,104068.9475,5.229835514,9.9122490582047,0.21245,9.73370702723648,0.02006,46675.15316,46675.15316,5.94767942,5.148575633,5.19,643
"645","4/21/2012",15652,1.20903e+14,7724472868,3474171.821,275261449.6,6.263791,5.39771,5.479,5.11,5.26008,60922.25902,5.270958985,9.6583539833303,-0.13763,9.9122490582047,0.21245,104068.9475,104068.9475,6.07277319,5.229835514,5.48,644
"646","4/22/2012",13577,9.52132e+13,7012826986,3414723.75,269319006.3,5.15564775,5.26,5.32498,5.101,5.20352,37109.39543,5.179170141,9.51613246360028,-0.0564799999999996,9.6583539833303,-0.13763,60922.25902,60922.25902,6.263791,5.270958985,5.479,645
"647","4/23/2012",15380,7.93453e+13,5158991425,3361202.545,243596674,4.34820541,5.20406,5.21799,4.95999,4.95999,49367.93684,5.124349514,9.64082324305964,-0.24407,9.51613246360028,-0.0564799999999996,37109.39543,37109.39543,5.15564775,5.179170141,5.32498,646
"648","4/24/2012",15676,7.27336e+13,4639806661,3298450.245,377221379.1,5.43974157,4.95999,5.2,4.952,5.09822,70989.70392,5.07294131,9.65988615931952,0.13823,9.64082324305964,-0.24407,49367.93684,49367.93684,4.34820541,5.124349514,5.21799,647
"649","4/25/2012",15423,1.00984e+14,6547591316,3237914.837,319650128.8,5.27822828,5.09998,5.18,5.03575,5.13182,35642.72896,5.126904238,9.64361518072361,0.0318399999999999,9.65988615931952,0.13823,70989.70392,70989.70392,5.43974157,5.07294131,5.2,648
"650","4/26/2012",19107,1.8649e+14,9760298179,3217856.435,64700544.07,13.33086106,5.13183,5.1749,4.99,5.09762,57360.76182,5.078973767,9.85781003903948,-0.0342099999999999,9.64361518072361,0.0318399999999999,35642.72896,35642.72896,5.27822828,5.126904238,5.18,649
"651","4/27/2012",15414,1.4468e+14,9386299203,3178847.658,319613776.8,6.9636861,5.09762,5.124,5.0321,5.10947,25868.39462,5.081948165,9.64303146633794,0.0118499999999999,9.85781003903948,-0.0342099999999999,57360.76182,57360.76182,13.33086106,5.078973767,5.1749,650
"652","4/28/2012",14856,8.86107e+13,5964643624,3113494.302,407213615.3,5.3321923,5.1,5.10947,4.84634,4.9794,91591.46503,4.956134192,9.60615910303254,-0.1206,9.64303146633794,0.0118499999999999,25868.39462,25868.39462,6.9636861,5.081948165,5.124,651
"653","4/29/2012",15053,9.92715e+13,6594796415,3045913.34,338135888.5,5.79655728,4.9789,5.0184,4.88,4.90441,22226.59934,4.936336529,9.6193325858605,-0.0744899999999999,9.60615910303254,-0.1206,91591.46503,91591.46503,5.3321923,4.956134192,5.10947,652
"654","4/30/2012",18990,1.07558e+14,5663921301,2978247.77,326265155.3,4.96371671,4.9138,5,4.87003,4.9491,55767.57032,4.944540143,9.85166780380633,0.0352999999999994,9.6193325858605,-0.0744899999999999,22226.59934,22226.59934,5.79655728,4.936336529,5.0184,653
"655","5/1/2012",21877,1.08235e+14,4947434260,2914977.128,281971312.7,6.49137637,4.9491,5,4.91602,5,36680.85186,4.961351513,9.99319113561791,0.0509000000000004,9.85166780380633,0.0352999999999994,55767.57032,55767.57032,4.96371671,4.944540143,5,654
"656","5/2/2012",21965,1.07806e+14,4908083963,2849629.383,405024681.8,6.68304753,5,5.1789,4.97,5.07367,95963.30944,5.084628951,9.99720555640988,0.0736699999999999,9.99319113561791,0.0509000000000004,36680.85186,36680.85186,6.49137637,4.961351513,5,655
"657","5/3/2012",27982,1.21864e+14,4355072196,2786223.347,335148309.6,8.49677544,5.07359,5.184,5.02,5.13438,35421.06898,5.093781446,10.2393167252932,0.0607899999999999,9.99720555640988,0.0736699999999999,95963.30944,95963.30944,6.68304753,5.084628951,5.1789,656
"658","5/4/2012",28597,1.11465e+14,3897785611,2733506.646,284128391.6,10.52965254,5.10926,5.15,5.067,5.067,43629.49372,5.116039863,10.2610570962012,-0.0422599999999997,10.2393167252932,0.0607899999999999,35421.06898,35421.06898,8.49677544,5.093781446,5.184,657
"659","5/5/2012",26061,1.20082e+14,4607740473,2671279.849,368373477,9.92443083,5.06712,5.1198,5.02932,5.077,18841.28648,5.070381886,10.168195222928,0.00987999999999989,10.2610570962012,-0.0422599999999997,43629.49372,43629.49372,10.52965254,5.116039863,5.15,658
"660","5/6/2012",26849,6.41926e+13,2390876158,2619485.942,263671613.7,8.47898308,5.07739,5.099,5.01378,5.04991,19299.91122,5.050510629,10.1979838552956,-0.0274800000000006,10.168195222928,0.00987999999999989,18841.28648,18841.28648,9.92443083,5.070381886,5.1198,659
"661","5/7/2012",38208,2.24256e+14,5869351942,2604258.848,45792852.29,10.57768272,5.05,5.09569,4.97111,5.06002,46182.83903,5.040390693,10.5508001967523,0.0100199999999999,10.1979838552956,-0.0274800000000006,19299.91122,19299.91122,8.47898308,5.050510629,5.099,660
"662","5/8/2012",35361,3.85497e+14,10901758459,2576546.397,134257985.3,12.78385726,5.08738,5.1,4.96,5.04997,68203.81632,5.026128562,10.4733647968947,-0.0374099999999995,10.5508001967523,0.0100199999999999,46182.83903,46182.83903,10.57768272,5.040390693,5.09569,661
"663","5/9/2012",36893,2.33408e+14,6326606811,2543748.552,107207055.2,14.96129097,5.04988,5.09609,5,5.0437,38921.30092,5.052271242,10.5157771101359,-0.00617999999999963,10.4733647968947,-0.0374099999999995,68203.81632,68203.81632,12.78385726,5.026128562,5.1,662
"664","5/10/2012",27093,1.26569e+14,4671653848,2510738.318,145281850.6,9.90617607,5.0597,5.125,4.80284,4.85,69983.50274,4.960370466,10.2070306709189,-0.209700000000001,10.5157771101359,-0.00617999999999963,38921.30092,38921.30092,14.96129097,5.052271242,5.09609,663
"665","5/11/2012",37461,1.44989e+14,3870388431,2470210.32,166135253.8,10.00517341,4.85,5,4.801,4.96,63129.78788,4.927957518,10.5310556707833,0.11,10.2070306709189,-0.209700000000001,69983.50274,69983.50274,9.90617607,4.960370466,5.125,664
"666","5/12/2012",37441,3.35551e+14,8962121982,2441428.497,94672909.22,12.89572253,4.95001,4.9988,4.915,4.94619,20875.33876,4.952354088,10.5305216396365,-0.00382000000000016,10.5310556707833,0.11,63129.78788,63129.78788,10.00517341,4.927957518,5,665
"667","5/13/2012",29634,1.4411e+14,4863003800,2395881.61,275129251.3,10.1650517,4.94976,4.99888,4.92,4.92996,14046.30579,4.960247864,10.2966776297687,-0.0198,10.5305216396365,-0.00382000000000016,20875.33876,20875.33876,12.89572253,4.952354088,4.9988,666
"668","5/14/2012",57584,2.20208e+14,3824118009,2361556.882,35476725.44,28.27673306,4.95089,5.036,4.9,5.00594,52846.54567,4.989835774,10.9610000303188,0.0550499999999996,10.2966776297687,-0.0198,14046.30579,14046.30579,10.1650517,4.960247864,4.99888,667
"669","5/15/2012",48088,3.90693e+14,8124542586,2337028.854,86683127.52,19.59848847,5.02269,5.04,4.95123,5.035,44144.38278,5.005340292,10.780787944719,0.0123100000000003,10.9610000303188,0.0550499999999996,52846.54567,52846.54567,28.27673306,4.989835774,5.036,668
"670","5/16/2012",38207,3.26199e+14,8537682523,2323309.577,34326307.87,13.98413588,5.03824,5.1345,5,5.0887,69369.5735,5.071590541,10.5507740238805,0.0504600000000002,10.780787944719,0.0123100000000003,44144.38278,44144.38278,19.59848847,5.005340292,5.04,669
"671","5/17/2012",36098,3.44895e+14,9554413373,2290838.056,326721029.8,10.10983418,5.08879,5.1,5.0515,5.0998,26622.32728,5.08026059,10.4939927411242,0.0110099999999997,10.5507740238805,0.0504600000000002,69369.5735,69369.5735,13.98413588,5.071590541,5.1345,670
"672","5/18/2012",50981,1.871e+14,3669988242,2235857.919,400932152.9,15.75663471,5.09979,5.13,5.0615,5.11801,52580.56381,5.102447427,10.8392082932732,0.0182200000000003,10.4939927411242,0.0110099999999997,26622.32728,26622.32728,10.10983418,5.08026059,5.1,671
"673","5/19/2012",72156,1.23644e+14,1713558958,2206277.278,160722567,33.30233593,5.1245,5.14291,5.07,5.0995,23155.2978,5.109827375,11.1865857208276,-0.0250000000000004,10.8392082932732,0.0182200000000003,52580.56381,52580.56381,15.75663471,5.102447427,5.13,672
"674","5/20/2012",62855,2.04602e+14,3255137327,2169973.809,157228803.3,22.03784271,5.11817,5.15,5.0855,5.09002,18690.60666,5.117225321,11.0485857653489,-0.0281500000000001,11.1865857208276,-0.0250000000000004,23155.2978,23155.2978,33.30233593,5.109827375,5.14291,673
"675","5/21/2012",63995,3.7744e+14,5897960608,2126197.593,172713954.4,18.00690588,5.1,5.12999,5.0623,5.09977,33623.95653,5.095792162,11.0665602342899,-0.000229999999999286,11.0485857653489,-0.0281500000000001,18690.60666,18690.60666,22.03784271,5.117225321,5.15,674
"676","5/22/2012",48695,4.07516e+14,8368737514,2077071.682,307359260.2,14.48193745,5.09966,5.115,5.04951,5.09877,46681.9002,5.08255539,10.7933316343953,-0.000890000000000057,11.0665602342899,-0.000229999999999286,33623.95653,33623.95653,18.00690588,5.095792162,5.12999,675
"677","5/23/2012",55850,1.78267e+14,3191892078,2035710.303,371674705.9,16.09408162,5.09857,5.165,5.06502,5.1397,52958.34541,5.128930768,10.9304248044973,0.0411300000000008,10.7933316343953,-0.000890000000000057,46681.9002,46681.9002,14.48193745,5.08255539,5.115,676
"678","5/24/2012",55032,1.1258e+14,2045713006,1998114.717,67155421.29,20.59204355,5.13959,5.14889,5.0701,5.11904,28916.46017,5.119208972,10.9156701132059,-0.0205500000000001,10.9304248044973,0.0411300000000008,52958.34541,52958.34541,16.09408162,5.128930768,5.165,677
"679","5/25/2012",59031,2.55428e+14,4327021828,1981585.736,79466691.28,19.10534085,5.11904,5.15,5.102,5.14546,23075.73025,5.130857347,10.98581800863,0.0264199999999999,10.9156701132059,-0.0205500000000001,28916.46017,28916.46017,20.59204355,5.119208972,5.14889,678
"680","5/26/2012",46761,4.69618e+14,10042945006,1944357.735,99409052.88,16.87447099,5.11561,5.145,5.10011,5.10324,16592.65181,5.12184835,10.7528048011572,-0.0123699999999998,10.98581800863,0.0264199999999999,23075.73025,23075.73025,19.10534085,5.130857347,5.15,679
"681","5/27/2012",54021,2.06348e+14,3819765160,1911286.049,63922629.48,15.29363421,5.10302,5.148,5.10011,5.13896,15751.20585,5.124008962,10.8971281388376,0.0359400000000001,10.7528048011572,-0.0123699999999998,16592.65181,16592.65181,16.87447099,5.12184835,5.145,680
"682","5/28/2012",62599,2.17768e+14,3478783296,1896559.352,72236544.67,20.21974674,5.13,5.16,5.11,5.1358,27560.80583,5.134410576,11.0445045825197,0.00579999999999981,10.8971281388376,0.0359400000000001,15751.20585,15751.20585,15.29363421,5.124008962,5.148,681
"683","5/29/2012",61909,3.10562e+14,5016425383,1876472.235,36835168.15,18.96538173,5.13999,5.15889,5.015,5.14997,61267.05801,5.111518074,11.0334208439034,0.00997999999999966,11.0445045825197,0.00579999999999981,27560.80583,27560.80583,20.21974674,5.134410576,5.16,682
"684","5/30/2012",53266,2.33779e+14,4388898932,1870145.268,41114001.93,16.86572549,5.14997,5.1725,5.1,5.135,39944.18456,5.144415351,10.8830535079233,-0.0149699999999999,11.0334208439034,0.00997999999999966,61267.05801,61267.05801,18.96538173,5.111518074,5.15889,683
"685","5/31/2012",44534,4.83819e+14,10864038648,1861950.036,44164061.89,13.60278435,5.135,5.2,5.1121,5.18011,39476.51522,5.161301225,10.7040082213644,0.0451100000000002,10.8830535079233,-0.0149699999999999,39944.18456,39944.18456,16.86572549,5.144415351,5.1725,684
"686","6/1/2012",56855,2.92672e+14,5147697210,1855370.02,79458664.11,15.68116299,5.19957,5.279,5.18111,5.27481,44689.1207,5.237974147,10.9482594460588,0.0752400000000009,10.7040082213644,0.0451100000000002,39476.51522,39476.51522,13.60278435,5.161301225,5.2,685
"687","6/2/2012",27067,2.01047e+14,7427741981,1858820.451,139207859.3,9.96264787,5.27481,5.27488,5.2133,5.24898,15168.97537,5.242344078,10.2060705526768,-0.02583,10.9482594460588,0.0752400000000009,44689.1207,44689.1207,15.68116299,5.237974147,5.279,686
"688","6/3/2012",69882,1.85693e+14,2657242058,1856223.978,169164433.4,15.02353311,5.24799,5.2543,5.2051,5.2051,12679.1255,5.224203896,11.1545633843307,-0.0428899999999999,10.2060705526768,-0.02583,15168.97537,15168.97537,9.96264787,5.242344078,5.27488,687
"689","6/4/2012",96498,4.58986e+14,4756431378,1894747.967,247073338.9,28.12443169,5.21999,5.2785,5.18001,5.26599,51239.52524,5.231033982,11.4772775617237,0.0460000000000003,11.1545633843307,-0.0428899999999999,12679.1255,12679.1255,15.02353311,5.224203896,5.2543,688
"690","6/5/2012",86474,4.39529e+14,5082787863,1939417.117,267334375,29.98382458,5.26588,5.5,5.22354,5.44001,83934.14623,5.388581675,11.3675990697027,0.17413,11.4772775617237,0.0460000000000003,51239.52524,51239.52524,28.12443169,5.231033982,5.2785,689
"691","6/6/2012",35092,2.51719e+14,7173114133,1946178.906,263655635.6,13.28754541,5.44607,5.49,5.38945,5.46001,40678.15329,5.442140046,10.4657284632483,0.0139399999999998,11.3675990697027,0.17413,83934.14623,83934.14623,29.98382458,5.388581675,5.5,690
"692","6/7/2012",69108,4.82238e+14,6978028464,1973146.294,288873653,20.49586485,5.46799,5.59357,5.41,5.591,48065.79966,5.501217067,11.1434257772947,0.12301,10.4657284632483,0.0139399999999998,40678.15329,40678.15329,13.28754541,5.442140046,5.49,691
"693","6/8/2012",53234,5.46944e+14,10274326857,2020405.025,195779415.7,16.81802928,5.59087,5.66,5.5599,5.633,53841.11449,5.618895767,10.8824525689381,0.0421300000000002,11.1434257772947,0.12301,48065.79966,48065.79966,20.49586485,5.501217067,5.59357,692
"694","6/9/2012",67124,1.3826e+14,2059772801,2044391.056,245517539.2,22.52987299,5.6329,5.69999,5.46177,5.55997,37122.48023,5.568578644,11.1142969341211,-0.0729300000000004,10.8824525689381,0.0421300000000002,53841.11449,53841.11449,16.81802928,5.618895767,5.66,693
"695","6/10/2012",80998,3.38984e+14,4185092637,2111434.099,564513157.4,24.41006786,5.55997,5.577,5.4267,5.46829,24397.29468,5.493832437,11.3021797419917,-0.0916800000000002,11.1142969341211,-0.0729300000000004,37122.48023,37122.48023,22.52987299,5.568578644,5.69999,694
"696","6/11/2012",68432,2.98317e+14,4359314902,2167120.694,225354076.7,20.67463329,5.46829,5.59997,5.4324,5.57471,40263.9734,5.510687387,11.1335958304667,0.10642,11.3021797419917,-0.0916800000000002,24397.29468,24397.29468,24.41006786,5.493832437,5.577,695
"697","6/12/2012",43515,2.57384e+14,5914831388,2182864.656,94942106.06,12.59682379,5.595,5.74999,5.5,5.70003,78982.59658,5.604557366,10.6808609852236,0.10503,11.1335958304667,0.10642,40263.9734,40263.9734,20.67463329,5.510687387,5.59997,696
"698","6/13/2012",129071,2.55145e+14,1976779243,2262906.775,1795226531,35.1762952,5.73,5.96,5.66,5.929,57237.86798,5.856557802,11.768117919533,0.199,10.6808609852236,0.10503,78982.59658,78982.59658,12.59682379,5.604557366,5.74999,697
"699","6/14/2012",124865,4.74377e+14,3799117428,2352299.398,1837129711,35.89565212,5.9288,5.97422,5.808,5.9541,35039.35283,5.895303482,11.7349884326642,0.0253000000000005,11.768117919533,0.199,57237.86798,57237.86798,35.1762952,5.856557802,5.96,698
"700","6/15/2012",118978,3.50774e+14,2948227511,2469945.682,1331676013,35.61308945,5.95411,6.587,5.883,6.5,65639.15882,6.121757089,11.6866938810528,0.54589,11.7349884326642,0.0253000000000005,35039.35283,35039.35283,35.89565212,5.895303482,5.97422,699
"701","6/16/2012",86109,3.75674e+14,4362774983,2555083.873,209854823.8,30.02680517,6.5,6.599,6.261,6.4,78196.08353,6.460892348,11.3633692145697,-0.0999999999999996,11.6866938810528,0.54589,65639.15882,65639.15882,35.61308945,6.121757089,6.587,700
"702","6/17/2012",88209,1.41476e+14,1603871886,2582399.245,156816662,24.4001962,6.4487,6.52999,6.1027,6.16382,48800.26262,6.330160935,11.3874642776054,-0.284879999999999,11.3633692145697,-0.0999999999999996,78196.08353,78196.08353,30.02680517,6.460892348,6.599,701
"703","6/18/2012",83214,2.50639e+14,3011977908,2611311.593,56754174.24,26.16138093,6.2,6.36,6.03,6.30998,46832.28333,6.265907494,11.3291708818844,0.10998,11.3874642776054,-0.284879999999999,48800.26262,48800.26262,24.4001962,6.330160935,6.52999,702
"704","6/19/2012",81959,2.15656e+14,2631271835,2623894.141,35127696.03,26.94018882,6.30998,6.53294,6.281,6.49876,43883.5248,6.443239015,11.3139744012047,0.18878,11.3291708818844,0.10998,46832.28333,46832.28333,26.16138093,6.265907494,6.36,703
"705","6/20/2012",71661,1.69046e+14,2358964388,2630595.658,54892733.06,21.58001528,6.49876,6.71031,6.45,6.67,64069.27292,6.606461829,11.1797019455481,0.17124,11.3139744012047,0.18878,43883.5248,43883.5248,26.94018882,6.443239015,6.53294,704
"706","6/21/2012",58213,1.00579e+14,1727772890,2625618.618,21344761.34,26.27883814,6.67001,6.8,6.561,6.68008,51943.24888,6.693491292,10.9718639764743,0.0100699999999998,11.1797019455481,0.17124,64069.27292,64069.27292,21.58001528,6.606461829,6.71031,705
"707","6/22/2012",51940,2.26183e+14,4354702109,2624450.329,64296929.7,29.83422135,6.68009,6.79962,6.42771,6.54781,56823.03096,6.58492013,10.8578444852167,-0.13228,10.9718639764743,0.0100699999999998,51943.24888,51943.24888,26.27883814,6.693491292,6.8,706
"708","6/23/2012",50041,3.01688e+14,6028815079,2606861.461,31106163.83,15.19853598,6.54783,6.65062,6.4,6.4285,20122.21842,6.49990963,10.820597948394,-0.119330000000001,10.8578444852167,-0.13228,56823.03096,56823.03096,29.83422135,6.58492013,6.79962,707
"709","6/24/2012",48190,1.8926e+14,3927377609,2585876.899,26755825.94,16.06404355,6.4285,6.47,6.35,6.35002,33945.2987,6.408817814,10.7829068096344,-0.0784799999999999,10.820597948394,-0.119330000000001,20122.21842,20122.21842,15.19853598,6.49990963,6.65062,708
"710","6/25/2012",61827,1.82415e+14,2950406049,2588382.008,68114475.66,14.82897323,6.35002,6.4455,6.21748,6.30482,62638.90813,6.316438684,11.0320954412396,-0.0451999999999995,10.7829068096344,-0.0784799999999999,33945.2987,33945.2987,16.06404355,6.408817814,6.47,709
"711","6/26/2012",61334,1.72988e+14,2820418174,2607926.58,30985165.03,19.65510869,6.32969,6.47,6.28888,6.4195,48736.66607,6.40042787,11.0240896174292,0.0898099999999999,11.0320954412396,-0.0451999999999995,62638.90813,62638.90813,14.82897323,6.316438684,6.4455,710
"712","6/27/2012",63428,2.01185e+14,3171865660,2630691.153,69460950.94,17.42605631,6.45887,6.65,6.4,6.647,41979.58598,6.528092981,11.0576606833095,0.18813,11.0240896174292,0.0898099999999999,48736.66607,48736.66607,19.65510869,6.40042787,6.47,711
"713","6/28/2012",55589,3.45071e+14,6207535373,2633504.995,16273080.49,16.85485099,6.6469,6.66897,6.49,6.60588,42818.40307,6.592900658,10.9257406189388,-0.0410199999999996,11.0576606833095,0.18813,41979.58598,41979.58598,17.42605631,6.528092981,6.65,712
"714","6/29/2012",44511,2.49436e+14,5603920038,2616311.706,166497116.9,11.58999775,6.6059,6.67921,6.542,6.65,26298.80165,6.630334663,10.7034916286189,0.0441000000000003,10.9257406189388,-0.0410199999999996,42818.40307,42818.40307,16.85485099,6.592900658,6.66897,713
